seqid,date_of_stop,time_of_stop,agency,subagency,description,location,latitude,longitude,accident,belts,personal_injury,property_damage,fatal,commercial_license,hazmat,commercial_vehicle,alcohol,work_zone,search_conducted,search_disposition,search_outcome,search_reason,search_reason_for_stop,search_type,search_arrest_reason,state,vehicletype,year,make,model,color,charge,article,contributed_to_accident,race,gender,driver_city,driver_state,dl_state,arrest_type,geolocation,violation_type
fb321909-fc97-4f43-9a95-84a7c71192bb,10/15/2013,17:20:00,MCP,Headquarters and Special Operations,STOPPING VEH. ON CROSSWALK,BOOTH ST @ MD 124,39.110108333333294,-77.2175,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1003(e),,,VA,02 - Automobile,2006.0,LAND ROVER,TK,SILVER,21-1003(e),Transportation Article,False,BLACK,M,ARLINGTON,VA,VA,A - Marked Patrol,"(39.1101083333333, -77.2175)",Warning
0c8ef039-51c4-402b-9c35-81e626330a0c,10/19/2016,09:59:00,MCP,"1st District, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,MUNCASTER MILL RD AT REDLAND RD,39.1451316666667,-77.1436116666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-1124.2(d2),,,VA,02 - Automobile,2008.0,HONDA,CIVIC,SILVER,13-411(f),Transportation Article,False,ASIAN,M,CLIFTON,VA,VA,A - Marked Patrol,"(39.1451316666667, -77.1436116666667)",Warning
14e28daa-2733-42ea-98e1-657e3ee46a8a,10/09/2014,10:57:00,MCP,"1st District, Rockville","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",E/B VEIRS MILL RD AT BROADWOOD DR,39.0768983333333,-77.1229216666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,1995.0,LEXUS,ES300,BEIGE,21-901.1(b),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0768983333333, -77.1229216666667)",Warning
4f8c915e-b8af-4b1a-857d-062d9f9b7a4a,03/23/2013,03:56:00,MCP,"2nd District, Bethesda",OPERATOR NOT RESTRAINED BY SEATBELT,CONN AVE / SAUL,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,05 - Light Duty Truck,2012.0,JEEP,LIBERTY,BLACK,22-412.3(b),Transportation Article,False,WHITE,F,WEST PALM BEACH,FL,FL,A - Marked Patrol,"(0.0, 0.0)",Warning
59dcc200-74d3-458f-89d7-732915abf5a7,09/08/2016,20:02:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,CONNECTICUT AVE @ RANDOLPH RD,39.0571366666667,-77.0728483333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,02 - Automobile,2011.0,CADILLAC,STS,BLACK,21-201(a1),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0571366666667, -77.0728483333333)",Warning
f0055e93-e5c8-4a8f-996e-385fb84c8781,03/08/2014,23:34:00,MCP,"4th District, Wheaton",FAILURE TO STOP AT STOP SIGN,GRAND PRE/CONNECTICUT,39.085955,-77.07441999999999,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-707(a),,,MD,02 - Automobile,2012.0,TOYOTA,4D,GRAY,21-707(a),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.085955, -77.07442)",Warning
d516b022-3e95-4014-ba05-764e6dd60c6f,09/13/2018,14:40:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE TO STOP AT STOP SIGN,W DEER PARK RD / DUVALL LN,39.131977833333295,-77.2022358333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-707(a),,,MD,02 - Automobile,2006.0,HONDA,ACCORD,SILVER,21-707(a),Transportation Article,False,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1319778333333, -77.2022358333333)",Warning
be9247da-a3d4-4c0c-834b-421221a0b187,03/24/2014,23:28:00,MCP,"2nd District, Bethesda",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,DEMOCRACY BLVD @ WESTLAKE DR,39.02285666666671,-77.1506666666667,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,MD,02 - Automobile,2005.0,FORD,TK,WHITE,21-1104(c),Transportation Article,False,BLACK,M,FORESTVILLE,MD,MD,A - Marked Patrol,"(39.0228566666667, -77.1506666666667)",Warning
a181b4d8-864d-489b-a471-92d2bf7f89f9,07/25/2017,07:46:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,KENSINGTON PKWY@ KENT ST,39.024005,-77.0716833333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-707(a),,,VA,02 - Automobile,2016.0,TOYOTA,SUV,WHITE,21-201(a1),Transportation Article,False,WHITE,F,RUBY,VA,VA,A - Marked Patrol,"(39.024005, -77.0716833333333)",Warning
fa487ed4-d467-4284-91d7-68062d279013,06/22/2019,23:06:00,MCP,"5th District, Germantown",DRIVING VEH. BELOW MINIMUM SPEED LIMIT ON POSTED HWY.,GREAT SENECA HWY @ DAWSON FARM RD,39.17391666666671,-77.2614083333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-804(b),,,MD,02 - Automobile,2007.0,TOYOTA,SIENNA,"BLUE, DARK",21-804(b),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1739166666667, -77.2614083333333)",Warning
73755df3-b50d-4e6c-94fb-c383d72d75b6,05/21/2019,10:11:00,MCP,"1st District, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,EB DARNESTOWN RD AT DUFIEF DR,39.1027833333333,-77.221695,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2011.0,TOYOTA,CAMRY,"BLUE, LIGHT",21-801.1,Transportation Article,False,BLACK,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.1027833333333, -77.221695)",Warning
52bd11ec-5f39-4105-9e7a-d24ba1d48e13,04/21/2017,19:31:00,MCP,"4th District, Wheaton","PEDESTRIAN FAIL TO OBEY  ""UPRAISED HAND"" SIGNAL",11170 VEIRS MILL RD,39.037333333333294,-77.05118,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-203(c),,,XX,29 - Unknown,,,,,21-203(c),Transportation Article,False,BLACK,M,NEW CARROLLTON,MD,MD,A - Marked Patrol,"(39.0373333333333, -77.05118)",Warning
a8e060ef-cd8f-4f99-91b9-5a9179667780,02/03/2017,00:36:00,MCP,"5th District, Germantown",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,27 @ GUE,39.30434,-77.1975933333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(h),,,MD,02 - Automobile,2014.0,AUDI,Q5,BLACK,13-409(b),Transportation Article,False,WHITE,F,MOUNT AIRY,MD,MD,A - Marked Patrol,"(39.30434, -77.1975933333333)",Warning
60109a38-3db6-4c6f-9ba0-559aa4ad897c,06/28/2018,20:24:00,MCP,"2nd District, Bethesda",DRIVER READING AN ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY,RANDOLPH RD / VEIRS MILL RD,39.0558883333333,-77.083005,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1124.1(b),,,MD,05 - Light Duty Truck,2001.0,CHEVROLET,SILVERADO TK,GRAY,21-1124.1(b),Transportation Article,False,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0558883333333, -77.083005)",Warning
34aece51-1401-4127-b680-2758108f84ff,01/08/2019,11:25:00,MCP,"2nd District, Bethesda","FAILURE OF DR. TO MAKE LANE CH. TO AVAIL. LANE NOT IMMED. ADJ TO STOPPED, STANDING, PARKED VEH.",RIVER RD / PYLE RD,38.9796366666667,-77.1316833333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-405(e2I),,,MD,02 - Automobile,2011.0,HYUNDAI,SONATA,RED,21-405(e2I),Transportation Article,False,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.9796366666667, -77.1316833333333)",Warning
a462b86e-65dd-4cdb-b905-a61b62d08209,08/29/2013,23:18:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,WATKINS MILL RD & TRAVIS AVE,39.1699016666667,-77.2090166666667,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,MD,02 - Automobile,1999.0,FORD,TAURUS,WHITE,13-401(h),Transportation Article,False,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1699016666667, -77.2090166666667)",Warning
0f148426-c7dc-4497-bb4c-0db9d40f4bf9,03/07/2018,03:14:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH,WISCONSIN AVE @ CHELSEA LANE,38.997375,-77.09656333333331,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,04 - Limousine,2015.0,FORD,4S,RED,21-801.1,Transportation Article,False,NATIVE AMERICAN,M,COLESVILLE,MD,MD,A - Marked Patrol,"(38.997375, -77.0965633333333)",Warning
623e5af3-e379-4d08-94d4-ca43e712451b,12/12/2016,12:49:00,MCP,"4th District, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,NORBECK RD / NORWOOD RD,39.118641666666704,-77.0230483333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2012.0,JEEP,TK,BLACK,21-801.1,Transportation Article,False,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1186416666667, -77.0230483333333)",Warning
7ca0363f-da69-4c42-b0da-812d1aaf08b1,09/02/2015,23:37:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,UNIVERSITY BLVD X VALLEY VIEW AVE,39.0382033333333,-77.0584166666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,02 - Automobile,2002.0,TOYT,TK,BLACK,21-201(a1),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0382033333333, -77.0584166666667)",Warning
7259f902-c542-47a7-b7c8-433ab5b75ae9,08/27/2014,17:18:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,LELAND ST AT BEACH DR,38.988538333333295,-77.0632383333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,VA,02 - Automobile,2004.0,HONDA,4 DOOR,GREEN,21-201(a1),Transportation Article,False,BLACK,F,RALEIGH,NC,NC,B - Unmarked Patrol,"(38.9885383333333, -77.0632383333333)",Warning
9a1676cd-92e2-4e66-a931-dfa5dd4d6c70,09/25/2018,19:35:00,MCP,"1st District, Rockville",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,VEIRS MILL RD/MEADOW HALL DR,39.074676,-77.1144098333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-204(f),,,MD,02 - Automobile,2005.0,TOYT,SIENNA,TAN,23-104,Transportation Article,False,ASIAN,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.074676, -77.1144098333333)",Warning
e1937716-6f60-4220-9c00-131fb23b2bb0,07/08/2017,00:33:00,MCP,"5th District, Germantown",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,FATHER HURLEY BLVD / FREDERICK RD,39.2085966666667,-77.246965,No,No,No,No,No,No,No,No,No,No,No,,Warning,,16-112(c),,,MD,02 - Automobile,2015.0,HYUNDAI,SONATA,BLACK,16-112(c),Transportation Article,False,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.2085966666667, -77.246965)",Warning
d24e39da-81b6-4a07-b533-7ac2dc73f459,06/18/2014,09:11:00,MCP,"1st District, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,AVERY RD/WARM SPRINGS DR,0.0,0.0,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2008.0,BMW,2S,GRAY,21-801.1,Transportation Article,False,WHITE,F,DERWOOD,MD,MD,Q - Marked Laser,"(0.0, 0.0)",Warning
a47b66d8-f4c5-448d-932b-ad909dfadeb7,08/28/2018,19:02:00,MCP,"1st District, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,701 E GUDE DR,39.1034983333333,-77.14308,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1124.2(d2),,,MD,02 - Automobile,2011.0,FORD,F150,"BLUE, DARK",21-1124.2(d2),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1034983333333, -77.14308)",Warning
6de1f093-602e-4e71-8bf4-9b4179e8acbc,09/25/2018,17:28:00,MCP,"2nd District, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,DARNESTOWN RD / KEY WEST AVE,39.101046666666704,-77.215625,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1124.2(d2),,,MD,02 - Automobile,2013.0,TOYOTA,PRIUS,BLUE,21-1124.2(d2),Transportation Article,False,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1010466666667, -77.215625)",Warning
78f71256-f93c-427d-ba78-438d70b4d233,01/26/2015,13:49:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,SLIGO AVE @ GEORGIA AVE.,38.990005,-77.026415,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(d),,,IL,02 - Automobile,2015.0,HYUNDIA,SONATA,SILVER,13-411(d),Transportation Article,False,BLACK,F,LAUREL,MD,MD,A - Marked Patrol,"(38.990005, -77.026415)",Warning
10fc094f-51e0-4660-a6de-53c1d82b521f,05/31/2017,15:42:00,MCP,"3rd District, Silver Spring",FAILURE TO REMAIN STOPPED FOR STOPPED SCHOOL VEH. OPERATING ALTERNATELY FLASHING RED LIGHTS,EAST WEST HIGHWAY @ 16TH ST,38.994338333333296,-77.0332766666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-706(b),,,MD,03 - Station Wagon,2015.0,KIA,SOUL,BLACK,21-706(b),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9943383333333, -77.0332766666667)",Warning
a74f254e-cf06-46e0-972c-454be22e1f0c,08/31/2017,11:07:00,MCP,"4th District, Wheaton",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,BEL PRE RD AT PARKER FARM,39.090655,-77.0442216666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1124.2(d2),,,MD,02 - Automobile,2001.0,CHRYSLER,VAN,"BLUE, LIGHT",21-1124.2(d2),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.090655, -77.0442216666667)",Warning
d2ab19e3-b6bb-4925-9287-c54efbc7f603,09/19/2015,14:52:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,13800 BLK CASTLE BLVD,39.08365,-76.94158166666669,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(h),,,MD,02 - Automobile,2004.0,VOLVO,S40,"BLUE, DARK",13-401(h),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.08365, -76.9415816666667)",Warning
6268e270-2c4c-47d7-88db-e9df63d675f0,01/05/2016,23:41:00,MCP,"5th District, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,RIDGE RD / BELLISON RD,39.30697666666671,-77.197715,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2000.0,HONDA,ACCORD,SILVER,21-801.1,Transportation Article,False,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.3069766666667, -77.197715)",Warning
e934340e-1d5b-4e5c-9e55-dd9da708d9ca,03/28/2015,17:24:00,MCP,"4th District, Wheaton",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,GRIDLEY ROAD AND SELFRIDGE,39.0557233333333,-77.0837983333333,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,MD,02 - Automobile,2001.0,INTL,DS,BLACK,13-411(a),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0557233333333, -77.0837983333333)",Warning
0878fef8-ba00-4d0b-a708-49c1763debb9,08/15/2018,17:16:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,OLD GEORGETOWN RD @ BATTERY LANE,38.98915,-77.10419,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,02 - Automobile,2017.0,VOLV,TK,GRAY,21-201(a1),Transportation Article,False,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(38.98915, -77.10419)",Warning
5ec67343-45a1-4171-9bb2-7341105d204d,05/25/2016,23:16:00,MCP,"2nd District, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",EAST WEST HWY @ CONNECTICUT AVE,38.98787166666671,-77.0786233333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-201.1,,,MD,02 - Automobile,2003.0,LEXUS,ES300,SILVER,22-201.1,Transportation Article,False,BLACK,M,SUITLAND,MD,MO,A - Marked Patrol,"(38.9878716666667, -77.0786233333333)",Warning
e975cad7-0149-401e-a978-4e096bd7738d,05/10/2018,18:38:00,MCP,"3rd District, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,KEY WEST AVE @ JOHNS HOPKINS DR,39.10106333333329,-77.2115766666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2010.0,JEEP,SU,GRAY,22-226(a),Transportation Article,False,WHITE,F,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.1010633333333, -77.2115766666667)",Warning
b28e0d06-8f22-44c8-91b7-396fffdaabb2,01/25/2017,11:33:00,MCP,"3rd District, Silver Spring",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,IFO 8455 COLESVILLE RD,38.9952666666667,-77.029025,No,No,No,No,No,No,No,No,No,No,,,,,,,,XX,29 - Unknown,,,,,21-503(c),Transportation Article,False,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9952666666667, -77.029025)",Warning
abaa0c00-e8df-4077-9a38-9d372676f376,12/31/2015,14:07:00,MCP,"4th District, Wheaton",FAILING TO SECURE CHILD UNDER AGE 8 IN CHILD SAFETY SEAT WHEN TRANSPORTING IN MOTOR VEHICLE,GEORGIA AVE @ NORTH HIGH ST,39.11526666666671,-77.0519066666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(a),,,MD,02 - Automobile,1994.0,FORD,ESCORT LX,WHITE,22-412.2(d),Transportation Article,False,WHITE,M,MT AIRY,MD,MD,A - Marked Patrol,"(39.1152666666667, -77.0519066666667)",Warning
9be56b34-a342-4dc6-beca-659b49796c72,10/19/2017,08:37:00,MCP,"5th District, Germantown",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,GERMANTOWN ROAD / WISTERIA,39.17510166666671,-77.2726683333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2009.0,HONDA,VAN,WHITE,13-409(b),Transportation Article,False,WHITE,M,MONTGOMERY VILLAGE,MD,MD,Q - Marked Laser,"(39.1751016666667, -77.2726683333333)",Warning
cde029bf-6cad-452a-b545-2b5f2b701e3a,07/15/2014,09:57:00,MCP,"1st District, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,EXIT FROM SHADY GROVE METRO ON I370,39.128128333333294,-77.160985,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2006.0,TOYT,4S,"BLUE, DARK",21-801.1,Transportation Article,False,BLACK,F,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.1281283333333, -77.160985)",Warning
b9157ad5-8ea1-47c9-8f61-bfc5387b7536,11/30/2015,08:25:00,MCP,"3rd District, Silver Spring",DRIVE ACROSS PRIVATE PROPERTY FOR THE PURPOSE OF AVOIDING TRAFFIC CONTROL DEVICE,VITAL WAY AT NEW HAMPSHIRE AVE,39.067585,-77.0021383333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a2),,,MD,02 - Automobile,2010.0,TOYOTA,COROLLA,SILVER,21-201(a2),Transportation Article,False,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.067585, -77.0021383333333)",Warning
3751522d-1453-4979-bd0c-dbed5e1d2dd7,06/13/2014,17:46:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,MAPLE AVE / ASPEN ST,38.9878933333333,-77.0825816666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,VA,02 - Automobile,2010.0,TOYOTA,4DR,SILVER,21-201(a1),Transportation Article,False,WHITE,M,WARRENTON,VA,VA,A - Marked Patrol,"(38.9878933333333, -77.0825816666667)",Warning
d680103d-6de8-4a0e-b105-11cb0edc9552,09/04/2019,10:03:00,MCP,"1st District, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,BELLS MILL RD PEBBLE BROOK LN,39.0315033333333,-77.17753,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2014.0,HOND,CR-V,SILVER,21-801.1,Transportation Article,False,ASIAN,F,POTOMAC,MD,MD,Q - Marked Laser,"(39.0315033333333, -77.17753)",Warning
63cde89e-9617-4bc3-832a-5e2073450504,03/22/2016,21:56:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,VEIRS MILL RD/CLARIDGE RD,39.04936166666671,-77.0683366666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-401,,,MD,02 - Automobile,2014.0,HONDA,CIVIC,GRAY,21-201(a1),Transportation Article,False,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0493616666667, -77.0683366666667)",Warning
2d738189-732e-454c-8205-cdd9a03f20b5,11/07/2012,18:20:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALKNOT CONTRIBUTING TO ACCIDENT,S/B GEORGIA @ UNIVERSITY,39.0412708333333,-77.0526711666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,DC,02 - Automobile,2008.0,LEXUS,SUV,GRAY,21-502(a2),Transportation Article,False,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0412708333333, -77.0526711666667)",Warning
28e85039-c038-4ef5-a9e2-d3678324d23c,09/04/2017,01:12:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE @ COLESVILLE RD,38.99646,-77.02815333333331,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,DC,02 - Automobile,2003.0,SATURN,VUE,RED,21-201(a1),Transportation Article,False,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.99646, -77.0281533333333)",Warning
6ccd012a-094f-4482-9b1d-6cd5bdf3dcbd,11/15/2013,09:45:00,MCP,"1st District, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,DARNESTOWN RD / TREWORTHY RD,39.103418333333295,-77.22649,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2002.0,FORD,F250,GREEN,21-801.1,Transportation Article,False,BLACK,M,POOLESVILLE,MD,MD,Q - Marked Laser,"(39.1034183333333, -77.22649)",Warning
b56dcab2-a79f-482a-885e-de3ff69852c9,05/06/2014,08:46:00,MCP,"1st District, Rockville",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,COLD SPRING ELEMENTARY/NO LEFT TURN,39.059563333333294,-77.1877166666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,06 - Heavy Duty Truck,2011.0,LEXU,TK,WHITE,21-201(a1),Transportation Article,False,WHITE,F,POTOMAC,MD,MD,L - Motorcycle,"(39.0595633333333, -77.1877166666667)",Warning
382298d0-bbc1-4a72-b0f1-5bae3baf2b86,06/09/2017,23:49:00,MCP,"4th District, Wheaton",PARKING VEH. WHERE PROHIBITED BY OFFICIAL SIGN,505 DOMER AVENUE,38.9968083333333,-76.9988383333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2007.0,HONDA,4S,WHITE,21-1003(j),Transportation Article,False,HISPANIC,M,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.9968083333333, -76.9988383333333)",Warning
7a123af7-6a23-40cb-b0d8-756d064c0d35,02/10/2019,15:51:00,MCP,"4th District, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,N/B GEORGIA AVE. @ ENNALLS AVE.,39.04108,-77.0513533333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,81,,,MD,02 - Automobile,2007.0,CADILLAC,4S,BLACK,16-112(c),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.04108, -77.0513533333333)",Warning
83598c23-3b4a-4487-bf85-4f7473385e51,10/14/2014,23:41:00,MCP,"2nd District, Bethesda",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,RIVER RD / CARDEROCK SPRINGS DR,38.9975966666667,-77.1703383333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-226(a),,,DC,02 - Automobile,2005.0,VOLV,V70,WHITE,22-226(a),Transportation Article,False,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9975966666667, -77.1703383333333)",Warning
2b177f0c-899e-4a01-b0cc-4e36db28ee2a,07/04/2017,21:47:00,MCP,"5th District, Germantown","FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,",355/HIGH POINT,39.17021,-77.2353333333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-405(e1),,,MD,02 - Automobile,2012.0,CHEVY,IMPALA,BLACK,21-405(e1),Transportation Article,False,ASIAN,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.17021, -77.2353333333333)",Warning
