movieId,title,genres
67295,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
67534,Big Stan (2007),Comedy
67695,Observe and Report (2009),Action|Comedy
67734,Adventureland (2009),Comedy|Drama
67788,Confessions of a Shopaholic (2009),Comedy|Romance
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
67997,In the Loop (2009),Comedy
68073,Pirate Radio (2009),Comedy|Drama
68157,Inglourious Basterds (2009),Action|Drama|War
68194,"Damned United, The (2009)",Drama
68205,Crank: High Voltage (2009),Action|Comedy|Crime
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
68347,Sin Nombre (2009),Crime|Drama|Thriller
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
68444,"Great Buck Howard, The (2008)",Comedy
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
68600,Balls Out: Gary the Tennis Coach (2009),Comedy
68659,Fanboys (2009),Adventure|Comedy|Drama
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance
68952,Drag Me to Hell (2009),Comedy|Horror
68954,Up (2009),Adventure|Animation|Children|Drama
69069,Fired Up (2009),Comedy
69122,"Hangover, The (2009)",Comedy|Crime
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi
69406,"Proposal, The (2009)",Comedy|Romance
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
69640,Public Enemies (2009),Crime|Drama|Thriller
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
69757,(500) Days of Summer (2009),Comedy|Drama|Romance
69784,Brüno (Bruno) (2009),Comedy
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary
70159,Orphan (2009),Drama|Horror|Mystery|Thriller
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance
70206,"Collector, The (2009)",Crime|Horror|Thriller
70208,"Perfect Getaway, A (2009)",Horror|Thriller
70286,District 9 (2009),Mystery|Sci-Fi|Thriller
70361,12 Rounds (2009),Action|Thriller
70492,Winds of the Wasteland (1936),Western
70641,Miss March (2009),Comedy
70703,Christopher Columbus: The Discovery (1992),Adventure
70946,Troll 2 (1990),Fantasy|Horror
70984,Taking Woodstock (2009),Comedy
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
71057,9 (2009),Adventure|Animation|Sci-Fi
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
71131,"Most Hated Family in America, The (2007)",Documentary
71135,Pandorum (2009),Horror|Sci-Fi|Thriller
71248,Extract (2009),Comedy
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
71282,"Food, Inc. (2008)",Documentary
71464,"Serious Man, A (2009)",Comedy|Drama
71468,Ink (2009),Action|Fantasy|Sci-Fi
71518,Whip It (2009),Comedy|Drama
71530,Surrogates (2009),Action|Sci-Fi|Thriller
71535,Zombieland (2009),Action|Comedy|Horror
71579,"Education, An (2009)",Drama|Romance
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
71838,Law Abiding Citizen (2009),Drama|Thriller
71899,Mary and Max (2009),Animation|Comedy|Drama
72011,Up in the Air (2009),Drama|Romance
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
72171,Black Dynamite (2009),Action|Comedy
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller
72395,Precious (2009),Drama
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
72605,Brothers (2009),Drama|Thriller|War
72641,"Blind Side, The  (2009)",Drama
72733,Invictus (2009),Drama
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance
72982,Alice (2009),Action|Adventure|Fantasy
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
73023,Crazy Heart (2009),Drama|Romance
73211,Pontypool (2008),Horror|Thriller
73268,Daybreakers (2010),Action|Drama|Horror|Thriller
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
73319,Leap Year (2010),Comedy|Romance
73321,"Book of Eli, The (2010)",Action|Adventure|Drama
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama
73431,"Maiden Heist, The (2009)",Comedy|Crime
73515,Bart Got a Room (2008),Comedy|Romance
73681,"Concert, Le (2009)",Comedy|Drama
73858,"Dennis the Menace Christmas, A (2007)",Comedy
74154,When in Rome (2010),Comedy|Romance
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
74324,Temple Grandin (2010),Drama
74450,Valentine's Day (2010),Comedy|Romance
74452,"Wolfman, The (2010)",Horror|Thriller
74458,Shutter Island (2010),Drama|Mystery|Thriller
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
74683,Mike Bassett: England Manager (2001),Comedy
74698,Tooth Fairy (2010),Comedy|Fantasy
74750,[REC]² (2009),Horror|Thriller
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
74795,Green Zone (2010),Action|Drama|Thriller|War
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi
74916,Greenberg (2010),Comedy|Drama
74946,She's Out of My League (2010),Comedy
74948,Harry Brown (2009),Crime|Drama|Thriller
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller
75985,Repo Men (2010),Action|Sci-Fi|Thriller
76054,Oceans (Océans) (2009),Documentary|Drama
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
76251,Kick-Ass (2010),Action|Comedy
76293,Date Night (2010),Action|Comedy|Romance
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance
76751,American Drug War: The Last White Hope (2007),Crime|Documentary
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
77414,"Last Song, The (2010)",Drama|Romance
77421,Cyrus (2010),Comedy|Drama|Romance
77455,Exit Through the Gift Shop (2010),Comedy|Documentary
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
77800,Four Lions (2010),Comedy|Drama
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War
77893,Merantau (2009),Action|Drama
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western
78034,Cemetery Junction (2010),Comedy|Drama|Romance
78088,Buried (2010),Mystery|Thriller
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
78209,Get Him to the Greek (2010),Comedy
78264,"Back-up Plan, The (2010)",Comedy|Romance
78266,Splice (2009),Horror|Sci-Fi|Thriller
78316,Letters to Juliet (2010),Drama|Romance
78349,Exam (2009),Mystery|Thriller
78469,"A-Team, The (2010)",Action|Comedy|Thriller
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78574,Winter's Bone (2010),Drama|Thriller
78620,"Scalphunters, The (1968)",Comedy|Western
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy
78959,Endgame (2009),Drama
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
79091,Despicable Me (2010),Animation|Children|Comedy|Crime
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
79134,Grown Ups (2010),Comedy
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
79185,Knight and Day (2010),Action|Comedy|Romance
79224,"Karate Kid, The (2010)",Action|Children|Drama
79242,"Kids Are All Right, The (2010)",Comedy|Drama
79293,Salt (2010),Action|Thriller
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
79428,Dinner for Schmucks (2010),Comedy
79553,Ip Man 2 (2010),Action
79592,"Other Guys, The (2010)",Action|Comedy
79695,"Expendables, The (2010)",Action|Adventure|Thriller
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery
80124,Sisters (Syostry) (2001),Action|Crime|Drama
80126,"American, The (2010)",Drama|Thriller
80166,"Switch, The (2010)",Comedy|Romance
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
80241,Going the Distance (2010),Comedy|Romance
80463,"Social Network, The (2010)",Drama
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery
80489,"Town, The (2010)",Crime|Drama|Thriller
80549,Easy A (2010),Comedy|Romance
80551,Eat Pray Love (2010),Drama|Romance
80590,Wall Street: Money Never Sleeps (2010),Drama
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
80693,It's Kind of a Funny Story (2010),Comedy|Drama
80831,Let Me In (2010),Drama|Horror|Mystery
80846,Devil (2010),Horror|Mystery|Thriller
80860,Life as We Know It (2010),Comedy|Romance
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
80906,Inside Job (2010),Documentary
80917,Monsters (2010),Drama|Sci-Fi
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
81018,"Illusionist, The (L'illusionniste) (2010)",Animation
81156,Jackass 3D (2010),Action|Comedy|Documentary
81229,Red (2010),Action|Comedy
81257,In a Better World (Hævnen) (2010),Drama
81562,127 Hours (2010),Adventure|Drama|Thriller
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
81591,Black Swan (2010),Drama|Thriller
81782,Unstoppable (2010),Action|Drama|Thriller
81786,Certified Copy (Copie conforme) (2010),Drama
81819,Biutiful (2010),Drama
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
81845,"King's Speech, The (2010)",Drama
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
81910,"Art of the Steal, The (2009)",Documentary
81932,"Fighter, The (2010)",Drama
82041,"Loved Ones, The (2009)",Horror
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama
82093,London Boulevard (2010),Crime|Romance
82167,Love and Other Drugs (2010),Comedy|Drama|Romance
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
82202,"Tourist, The (2010)",Drama|Thriller
82378,All Good Things (2010),Drama|Mystery|Thriller
82459,True Grit (2010),Western
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
82499,How Do You Know (2010),Comedy|Drama|Romance
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama
82684,Trash Humpers (2009),Drama
82852,Little Fockers (2010),Comedy
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
83134,Tucker & Dale vs Evil (2010),Comedy|Horror
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
83803,Day & Night (2010),Animation|Children
84152,Limitless (2011),Sci-Fi|Thriller
84189,I Spit on Your Grave (2010),Crime|Horror|Thriller
84374,No Strings Attached (2011),Comedy|Romance
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
84512,Girls About Town (1931),Comedy
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance
84772,Paul (2011),Adventure|Comedy|Sci-Fi
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
85020,"Mechanic, The (2011)",Action|Drama|Thriller
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
85367,Just Go with It (2011),Comedy|Romance
85401,Super (2010),Action|Comedy|Drama
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
85881,Win Win (2011),Comedy|Drama
86000,Boy (2010),Comedy|Drama
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action
86190,Hanna (2011),Action|Adventure|Mystery|Thriller
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
86298,Rio (2011),Adventure|Animation|Children|Comedy
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
86345,Louis C.K.: Hilarious (2010),Comedy
86377,Louis C.K.: Shameless (2007),Comedy
86504,Voices from the List (2004),Documentary
86548,Water for Elephants (2011),Drama|Romance
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
86721,Idiots and Angels (2008),Animation|Drama|Fantasy
86833,Bridesmaids (2011),Comedy
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
86892,The Man from Nowhere (2010),Action|Crime|Thriller
86898,"Tree of Life, The (2011)",Drama
86911,"Hangover Part II, The (2011)",Comedy
87194,The Way (2010),Adventure|Comedy|Drama
87197,Let the Bullets Fly (2010),Action|Comedy
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
87304,Beginners (2010),Drama
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
87430,Green Lantern (2011),Action|Adventure|Sci-Fi
87444,Elektra Luxx (2010),Comedy
87483,Mr. Popper's Penguins (2011),Comedy
87485,Bad Teacher (2011),Comedy
87522,Larry Crowne (2011),Comedy|Drama|Romance
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy
87869,Horrible Bosses (2011),Comedy|Crime
87960,Between the Folds (2008),Documentary
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
88179,One Day (2011),Drama|Romance
88345,Mike's New Car (2002),Animation|Comedy
88405,Friends with Benefits (2011),Comedy|Romance
88699,Death Race 2 (2010),Action|Sci-Fi|Thriller
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
88810,"Help, The (2011)",Drama
88812,30 Minutes or Less (2011),Action|Comedy|Crime
89039,Another Earth (2011),Drama|Romance|Sci-Fi
89090,Bill Cunningham New York (2011),Documentary
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy
89470,Contagion (2011),Sci-Fi|Thriller|IMAX
89492,Moneyball (2011),Drama
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
89774,Warrior (2011),Drama
89804,"Ides of March, The (2011)",Drama
89864,50/50 (2011),Comedy|Drama
89904,The Artist (2011),Comedy|Drama|Romance
90245,Antonio Gaudí (1985),Documentary
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
90376,We Need to Talk About Kevin (2011),Drama|Thriller
90430,Carnage (2011),Comedy|Drama
90439,Margin Call (2011),Drama|Thriller
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller
90528,This Must Be the Place (2011),Crime|Drama|Thriller
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
90603,Batman: Year One (2011),Action|Animation|Crime
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
90717,Tower Heist (2011),Action|Comedy|Crime
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
90866,Hugo (2011),Children|Drama|Mystery
91077,"Descendants, The (2011)",Comedy|Drama
91094,"Muppets, The (2011)",Children|Comedy|Musical
91126,War Horse (2011),Drama|War
91323,"Sitter, The (2011)",Comedy
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy
91485,"Expendables 2, The (2012)",Action|Adventure
91488,"Snowman, The (1982)",Animation|Children|Musical
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
91571,Coriolanus (2011),Drama|Thriller
91622,Young Adult (2011),Comedy|Drama
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
91690,Friends with Kids (2011),Comedy
91873,Joyful Noise (2012),Comedy|Musical
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
91978,Man on a Ledge (2012),Crime|Thriller
92048,"Whistleblower, The (2010)",Drama|Thriller
92259,Intouchables (2011),Comedy|Drama
92264,One for the Money (2012),Action|Comedy|Crime
92309,"Innkeepers, The (2011)",Horror|Thriller
92420,Chronicle (2012),Action|Sci-Fi|Thriller
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi
93114,Ro.Go.Pa.G. (1963),Comedy|Drama
93270,Project X (2012),Comedy
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
93297,Act of Valor (2012),Action|Thriller|War
93326,This Means War (2012),Action|Comedy|Romance
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
93502,"Ledge, The (2011)",Drama|Thriller
93510,21 Jump Street (2012),Action|Comedy|Crime
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
93831,American Reunion (American Pie 4) (2012),Comedy
93838,The Raid: Redemption (2011),Action|Crime
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
93982,"Raven, The (2012)",Mystery|Thriller
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
94405,Safe (2012),Action|Crime|Thriller
94478,Dark Shadows (2012),Comedy|Horror|IMAX
94503,"Decoy Bride, The (2011)",Comedy|Romance
94677,"Dictator, The (2012)",Comedy
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller
95088,Safety Not Guaranteed (2012),Comedy|Drama
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy
95167,Brave (2012),Action|Adventure|Animation|Children
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
95377,One Man Band (2005),Animation|Comedy|Musical
95441,Ted (2012),Comedy|Fantasy
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
95654,Geri's Game (1997),Animation|Children
95720,"Watch, The (2012)",Comedy|Sci-Fi
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance
95875,Total Recall (2012),Action|Sci-Fi|Thriller
96020,Sidewalls (Medianeras) (2011),Drama
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
96121,Hope Springs (2012),Comedy|Drama
96150,"Queen of Versailles, The (2012)",Documentary
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy
96432,Lawless (2012),Crime|Drama
96488,Searching for Sugar Man (2012),Documentary
96520,Prime Suspect: The Lost Child (1995),Drama|Mystery
96567,"Words, The (2012)",Drama|Romance
96588,Pitch Perfect (2012),Comedy|Musical
96606,Samsara (2011),Documentary
96610,Looper (2012),Action|Crime|Sci-Fi
96616,That's My Boy (2012),Comedy
96728,"Master, The (2012)",Drama
96737,Dredd (2012),Action|Sci-Fi
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
96829,"Hunt, The (Jagten) (2012)",Drama
96861,Taken 2 (2012),Action|Crime|Drama|Thriller
96964,"Tall Man, The (2012)",Crime|Drama|Mystery
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
97225,Hotel Transylvania (2012),Animation|Children|Comedy
97304,Argo (2012),Drama|Thriller
97306,Seven Psychopaths (2012),Comedy|Crime
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
97913,Wreck-It Ralph (2012),Animation|Comedy
97921,Silver Linings Playbook (2012),Comedy|Drama
97923,Flight (2012),Drama
97938,Life of Pi (2012),Adventure|Drama|IMAX
98154,Lincoln (2012),Drama|War
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX
98239,Red Dawn (2012),Action|War
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
98279,"Fantastic Fear of Everything, A (2012)",Comedy
98491,Paperman (2012),Animation|Comedy|Romance
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
98961,Zero Dark Thirty (2012),Action|Drama|Thriller
99007,Warm Bodies (2013),Comedy|Horror|Romance
99106,"Guilt Trip, The (2012)",Comedy
99112,Jack Reacher (2012),Action|Crime|Thriller
99114,Django Unchained (2012),Action|Drama|Western
99117,This Is 40 (2012),Drama
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX
99437,John Dies at the End (2012),Comedy|Fantasy|Horror
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary
99853,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi
100106,"Pervert's Guide to Ideology, The (2012)",Documentary
100302,Upside Down (2012),Drama|Romance|Sci-Fi
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller
100390,Identity Thief (2013),Comedy|Crime
100507,21 and Over (2013),Comedy
100553,Frozen Planet (2011),Documentary
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX
101142,"Croods, The (2013)",Adventure|Animation|Comedy
101283,"Incredible Burt Wonderstone, The (2013)",Comedy
101362,Olympus Has Fallen (2013),Action|Thriller
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
102033,Pain & Gain (2013),Action|Comedy|Crime
102066,Resolution (2012),Horror|Thriller
102123,This Is the End (2013),Action|Comedy
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
102407,"Great Gatsby, The (2013)",Drama
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
102481,"Internship, The (2013)",Comedy
102590,Darkon (2006),Documentary|Fantasy
102686,"Hangover Part III, The (2013)",Comedy
102747,"Rink, The (1916)",Comedy
102903,Now You See Me (2013),Crime|Mystery|Thriller
103141,Monsters University (2013),Adventure|Animation|Comedy
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller
103249,World War Z (2013),Action|Drama|Horror|IMAX
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
103339,White House Down (2013),Action|Drama|Thriller|IMAX
103341,"World's End, The (2013)",Action|Comedy|Sci-Fi
103366,Redemption (Hummingbird) (2013),Action|Crime|Thriller
103372,"Heat, The (2013)",Action|Comedy|Crime
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX
103502,"Knot, The (2012)",Comedy|Romance
103539,The Spectacular Now (2013),Comedy|Drama|Romance
103596,Sharknado (2013),Sci-Fi
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary
103606,Stuck in Love (2012),Comedy|Drama|Romance
103624,Fruitvale Station (2013),Drama
103655,R.I.P.D. (2013),Action|Comedy|Fantasy
103688,"Conjuring, The (2013)",Horror|Thriller
